date,ILLIQ_EW
2017-10-20,-0.005086592962782383
2017-10-23,-0.002227246015812468
2017-10-24,-0.003053425919606421
2017-10-25,0.0003544656084656086
2017-10-26,-0.00014604950289975145
2017-10-27,-0.0033862535182747804
2017-10-30,-0.00011341104659181233
2017-10-31,-0.0002444171070490053
2017-11-01,-0.0031512938389725124
2017-11-02,0.0043827314850410975
2017-11-03,-0.0036178762178997476
2017-11-06,0.00027290100648103997
2017-11-07,-0.00030960727829384515
2017-11-08,-0.00016639798401937595
2017-11-09,0.008439050991442768
2017-11-10,0.0022950753848561076
2017-11-13,-0.0012283172701467902
2017-11-14,-0.0035633910224089635
2017-11-15,0.004357329985994398
2017-11-16,0.006393151560624252
2017-11-17,0.002142041433304781
2017-11-20,0.002974358983500182
2017-11-21,-0.005328212686567164
2017-11-22,0.006914522475197991
2017-11-24,0.005600666159049939
2017-11-27,0.0011861020664286487
2017-11-28,-0.009734246848229126
2017-11-29,-0.0019009054534579997
2017-11-30,-0.006680791308986857
2017-12-01,0.003551656902648226
2017-12-04,-0.0015055142341584766
2017-12-05,0.003432197771587744
2017-12-06,-0.005937143278791345
2017-12-07,0.00023242849171487695
2017-12-08,0.0009444268028474161
2017-12-11,-0.002147292846309953
2017-12-12,0.00021636515991432011
2017-12-13,0.0016141278203914357
2017-12-14,0.005640587336757949
2017-12-15,-0.005454071803396531
2017-12-18,-0.0006316062892863794
2017-12-19,0.004230078182267997
2017-12-20,0.005495941814665649
2017-12-21,0.0009211422331723137
2017-12-22,0.0028872063659215984
2017-12-26,0.0005448099654523751
2017-12-27,0.0009685639937896709
2017-12-28,-0.0005786912069974982
2017-12-29,0.006573214689821312
2018-01-02,0.0024053635350116346
2018-01-03,0.007537816110169954
2018-01-04,0.001374382046537708
2018-01-05,0.004384403195000275
2018-01-08,-0.0011764015580441592
2018-01-09,-0.0022993822748792235
2018-01-10,0.005603212826813841
2018-01-11,0.005632677912261376
2018-01-12,-0.0030202817368597495
2018-01-16,0.0039909606614731445
2018-01-17,-0.008728088551194271
2018-01-18,0.000961389278933585
2018-01-19,-9.098395983475269e-05
2018-01-22,-0.005053567473144253
2018-01-23,-0.003133278896176326
2018-01-24,0.0013944901671670428
2018-01-25,-7.772968385876997e-05
2018-01-26,-0.002793538162493292
2018-01-29,0.000712270335748509
2018-01-30,0.0013338166608838006
2018-01-31,-0.002586442615656422
2018-02-01,0.0020497016371005946
2018-02-02,0.004090995714130319
2018-02-05,0.014187224649119798
2018-02-06,-0.0084278232802183
2018-02-07,0.006958334667628532
2018-02-08,0.018960080053854335
2018-02-09,-0.018266152195012694
2018-02-12,-0.004340677585447948
2018-02-13,0.0007368080462548106
2018-02-14,-0.007615637623185459
2018-02-15,-0.007240746616541352
2018-02-16,0.0003724749030470915
2018-02-20,0.0017042131414777171
2018-02-21,0.007806238600851112
2018-02-22,-0.00029349984663083333
2018-02-23,-0.008446800291296592
2018-02-26,-0.0057186093100056856
2018-02-27,0.007392647885629074
2018-02-28,0.004789481581085511
2018-03-01,0.006752009885488411
2018-03-02,0.0001336259857589537
2018-03-05,-0.0036798302081589374
2018-03-06,-0.0029301798416950346
2018-03-07,0.0004958289805714718
2018-03-08,0.005882340696786049
2018-03-09,-0.013962574804250559
2018-03-12,0.003989156684479106
2018-03-13,0.0033288420601061807
2018-03-14,0.008907775728438228
2018-03-15,0.005790978951890034
2018-03-16,0.003703385332956047
2018-03-19,0.005057501079188107
2018-03-20,-0.0024033319444444444
2018-03-21,0.0033555739481400783
2018-03-22,0.018997633480378143
2018-03-23,0.014490067799945472
2018-03-26,-0.022767235937584288
2018-03-27,0.0068647969628372
2018-03-28,-0.0036482272070766505
2018-03-29,-0.008146947727272726
2018-04-02,0.009791889501071321
2018-04-03,-0.01235750905982906
2018-04-04,-0.007238805690557863
2018-04-05,-0.0010693995700723682
2018-04-06,0.012157560388472868
2018-04-09,-0.001135270528332325
2018-04-10,-0.007245331794294295
2018-04-11,0.0058105026470298
2018-04-12,-0.002949449930802689
2018-04-13,0.00403748134057971
2018-04-16,-0.010024807151300236
2018-04-17,-0.002140218089795606
2018-04-18,-0.004286278360258194
2018-04-19,0.004890530162885398
2018-04-20,0.003836088156839149
2018-04-23,-0.001260278517837635
2018-04-24,0.004666698993837858
2018-04-25,-0.002321573558158764
2018-04-26,-0.008209393887583329
2018-04-27,0.003840138492063492
2018-04-30,0.005832636836367084
2018-05-01,-0.00220002834679133
2018-05-02,0.010656538730795428
2018-05-03,0.0042987703662527065
2018-05-04,-0.007372999033620575
2018-05-07,-0.0008818113374371521
2018-05-08,7.276882953359445e-05
2018-05-09,-0.006968801718845918
2018-05-10,-0.0036305769322678713
2018-05-11,0.0009562105275233567
2018-05-14,0.0034544708131034095
2018-05-15,0.0046149168755102435
2018-05-16,-0.005206511769744087
2018-05-17,0.00866359362146696
2018-05-18,0.001925140452348066
2018-05-21,-0.005560889436426181
2018-05-22,0.003874653812438995
2018-05-23,-0.00032141743612175595
2018-05-24,-0.0009196907208719098
2018-05-25,0.002867037436694291
2018-05-29,0.00794019137391257
2018-05-30,-0.009737517837635089
2018-05-31,0.010329358738417217
2018-06-01,-0.0007370612499459413
2018-06-04,-0.0048835875283467535
2018-06-05,0.005935812168262654
2018-06-06,-0.010887592945093746
2018-06-07,0.0055312540308052605
2018-06-08,-0.005600260255187216
2018-06-11,0.005585611135957066
2018-06-12,-0.004396884969720397
2018-06-13,0.0032688119923554707
2018-06-14,-0.0009092738543075808
2018-06-15,-0.0018566199657831922
2018-06-18,0.0008106790218309177
2018-06-19,-0.003590816572234797
2018-06-20,0.007722157991071221
2018-06-21,0.0030614090838454477
2018-06-22,-0.0006824308701993192
2018-06-25,0.009139466730752971
2018-06-26,0.004404913987336185
2018-06-27,-0.001458298028128172
2018-06-28,-0.00714271565280224
2018-06-29,0.0035654284643892274
2018-07-02,-0.0028870734310699592
2018-07-03,0.005673891521150781
2018-07-05,-0.0034873533244573545
2018-07-06,-0.00526578927826478
2018-07-09,-0.0004958325451497082
2018-07-10,-0.0041265435230175606
2018-07-11,0.007172156924392865
2018-07-12,-0.0043274611591430845
2018-07-13,-0.00037763910051174864
2018-07-16,-0.0008688656777866093
2018-07-17,-0.0024146234658823365
2018-07-18,0.0010531086755149006
2018-07-19,-0.0006723694431540704
2018-07-20,0.004246641317585614
2018-07-23,-0.0006903720719127617
2018-07-24,-0.004961900521446594
2018-07-25,-0.006946236750438341
2018-07-26,-0.0019581704060256558
2018-07-27,0.0016826302213420316
2018-07-30,0.00203084908777969
2018-07-31,-0.007958547753188083
2018-08-01,0.007286647560986799
2018-08-02,-0.005656664374451577
2018-08-03,-0.00015510058159503562
2018-08-06,-0.0031949834809264304
2018-08-07,-0.000353336158627537
2018-08-08,0.005732479568755046
2018-08-09,0.0028817167930237702
2018-08-10,-0.0006231287829246137
2018-08-13,0.00019508768768506084
2018-08-14,-0.006728795817438692
2018-08-15,-0.0026392918671927536
2018-08-16,-0.0025030589927461534
2018-08-17,-0.0028397504622009523
2018-08-20,-0.0019352928542144868
2018-08-21,-0.0015351516403138898
2018-08-22,0.007092360038614596
2018-08-23,0.000897061639373669
2018-08-24,-0.0004519553021189657
2018-08-27,-0.007334517828050702
2018-08-28,0.00496442337052129
2018-08-29,-0.0003781503585782234
2018-08-30,0.0011745005682504044
2018-08-31,0.0025431013498958856
2018-09-04,0.0020968237852145967
2018-09-05,-0.003581129141087329
2018-09-06,0.0022224004742547425
2018-09-07,0.0013051759915403208
2018-09-10,-0.006795929940944361
2018-09-11,-0.0008453713263346231
2018-09-12,0.0031547903888145064
2018-09-13,-0.00503849049657291
2018-09-14,-0.007196702026275345
2018-09-17,0.005360887928815438
2018-09-18,0.0013383616799722319
2018-09-19,-0.002149602539251793
2018-09-20,0.0029276910103209434
2018-09-21,0.004063323647333425
2018-09-24,0.005544998802690349
2018-09-25,0.0022814784659131873
2018-09-26,0.0019013668741234221
2018-09-27,-0.003916644172705314
2018-09-28,-0.0039792962996671516
2018-10-01,0.006963047932021377
2018-10-02,0.0027616287846371286
2018-10-03,0.005472546942157319
2018-10-04,0.0018857029089911154
2018-10-05,0.0023839392953929543
2018-10-08,-0.00483116254900413
2018-10-09,0.0003510526712501849
2018-10-10,0.010418889673487784
2018-10-11,0.011123162232377613
2018-10-12,-0.0039786124560168895
2018-10-15,0.0014656011954296277
2018-10-16,-0.018760641932105096
2018-10-17,0.009878223055162658
2018-10-18,0.012488377663829351
2018-10-19,0.00519056104273723
2018-10-22,-0.003004765705758724
2018-10-23,0.0005165803219472874
2018-10-24,0.015804279982636733
2018-10-25,-0.019096554354506187
2018-10-26,0.00836830618969429
2018-10-29,-0.0019948137450025312
2018-10-30,-0.019025047105265525
2018-10-31,0.001878043707250341
2018-11-01,-0.0018709117913333923
2018-11-02,0.0007343245490485152
2018-11-05,-0.005418621123469155
2018-11-06,-7.864393759404384e-05
2018-11-07,-0.012907013339762134
2018-11-08,0.0059683867727418835
2018-11-09,0.0007605591806394852
2018-11-12,0.001025802159204347
2018-11-13,-0.004456507103825137
2018-11-14,-0.002754448774355752
2018-11-15,-0.012587356804116996
2018-11-16,-0.006103887547702557
2018-11-19,0.010601000780628374
2018-11-20,0.0042038421150684905
2018-11-21,-0.002330107236256893
2018-11-23,0.0032515839760152102
2018-11-26,-0.01366840169308912
2018-11-27,-0.005636888991257703
2018-11-28,-0.012232725878729957
2018-11-29,0.005616633232913936
2018-11-30,-0.0071385976581481055
2018-12-03,-0.004313413938692887
2018-12-04,0.01307770830561416
2018-12-06,-0.012354772568792359
2018-12-07,0.01493846552952069
2018-12-10,-0.009241192897606687
2018-12-11,-0.0015994275434253569
2018-12-12,-0.0041182425302734044
2018-12-13,0.00010795268943089489
2018-12-14,0.003727793995463465
2018-12-17,0.0011283993902439018
2018-12-18,-0.0046007952227894375
2018-12-19,0.006858209287683814
2018-12-20,-0.007887550941464925
2018-12-21,0.0038776872651884904
2018-12-24,0.007144549450102702
2018-12-26,-0.03215303825949674
2018-12-27,-0.014643087762424675
2018-12-28,0.016192943690208635
2018-12-31,-0.002385241051980099
2019-01-02,0.03415879527605867
2019-01-03,0.013840103184805198
2019-01-04,-0.002318224895170619
2019-01-07,0.008079678166720939
2019-01-08,0.00046917981598619887
2019-01-09,0.011012443873196507
2019-01-10,-0.001936603319783198
2019-01-11,0.003554458328606542
2019-01-14,0.004357542548674334
2019-01-15,0.0010738696386355957
2019-01-16,0.0031590767668090163
2019-01-17,-0.005588038624101838
2019-01-18,-0.0023209082879313194
2019-01-22,0.0058633032666813144
2019-01-23,-0.001214377708978328
2019-01-24,-0.0010845181658536585
2019-01-25,-0.0005999598005420066
2019-01-28,0.0030487194919710395
2019-01-29,-0.0030222142526875506
2019-01-30,-0.0012978541997029878
2019-01-31,0.0003454586484408096
2019-02-01,0.002719140448603377
2019-02-04,0.0036771057726519597
2019-02-05,-0.003351026773093872
2019-02-06,0.0039928303918871115
2019-02-07,0.00044265071770334917
2019-02-08,-0.005778494647588766
2019-02-11,-0.001288917524393403
2019-02-12,-0.0006302159972542895
2019-02-13,0.0016208081033907942
2019-02-14,-0.001754678981753618
2019-02-15,-0.004577555846979191
2019-02-19,0.005579751891015746
2019-02-20,-0.007005334368768216
2019-02-21,0.005195241703737793
2019-02-22,0.0014254602013162986
2019-02-25,0.0036167218824069117
2019-02-26,0.0016064634913330266
2019-02-27,0.0004651632161346086
2019-02-28,-0.001112630415144731
2019-03-01,-0.0032940631091721638
2019-03-04,0.010438751093630523
2019-03-05,0.004234186024941197
2019-03-06,0.0024625469583731633
2019-03-07,0.00215575333913191
2019-03-08,-0.0007145506649024573
2019-03-11,-0.005341798724743576
2019-03-12,-9.066531930682249e-05
2019-03-13,-0.00037833844340652047
2019-03-14,0.004102350478950334
2019-03-15,-0.003923989886178861
2019-03-18,-5.729644444444444e-05
2019-03-19,-2.8010931019853413e-05
2019-03-20,0.00586961907015493
2019-03-21,-0.011317289694094198
2019-03-22,0.007560373384946677
2019-03-25,-0.004921700912764772
2019-03-26,-0.003786636337460409
2019-03-27,0.0038870845567476006
2019-03-28,-0.001310531002964427
2019-03-29,-0.005130989010044029
2019-04-01,-0.003113502439782566
2019-04-02,0.0004142420633741537
2019-04-03,-0.003962040616415353
2019-04-04,0.0025812629669859453
2019-04-05,0.0009786360737451573
2019-04-08,0.00030407833522267216
2019-04-09,0.005378501003382583
2019-04-10,-0.007432550337381916
2019-04-11,0.004351871159015267
2019-04-12,-0.006796056536451842
2019-04-15,1.907169365722005e-05
2019-04-16,0.001560475046819235
2019-04-17,0.0003836853139134724
2019-04-18,-0.0003812932668306947
2019-04-22,0.00023852643907658995
2019-04-23,-0.005504807337786752
2019-04-24,-0.00394395072958245
2019-04-25,0.0011904697917796453
2019-04-26,-0.00457452640020847
2019-04-29,0.0017182876991285597
2019-04-30,-0.0010731252812114472
2019-05-01,0.007030262592976179
2019-05-02,-0.0029013452782726047
2019-05-03,-0.003652131993458426
2019-05-06,-0.0017407717459791078
2019-05-07,0.009217778949135471
2019-05-08,0.0002458925349787085
2019-05-09,-0.004557696514029953
2019-05-10,-0.0014025426855426857
2019-05-13,0.004679901107940237
2019-05-14,-0.0020833761808134003
2019-05-15,-0.002550715742812877
2019-05-16,-0.007100993756547245
2019-05-17,0.003116362427133015
2019-05-20,0.0009941780373831774
2019-05-21,-0.006885055590372981
2019-05-22,-0.000344168829573375
2019-05-23,0.004634544801837409
2019-05-24,-0.0007932889750847715
2019-05-28,0.004764490932409516
2019-05-29,0.00034943753913930717
2019-05-30,0.001997624173833302
2019-05-31,0.0038646917936587958
2019-06-03,-0.00020037935192952988
2019-06-04,-0.013977399770259203
2019-06-05,-0.008488813418460734
2019-06-06,-0.010256283288807802
2019-06-07,-0.0014501807907416975
2019-06-10,-0.001316688261839199
2019-06-11,0.0012784643645810782
2019-06-12,-0.000977964513422819
2019-06-13,-0.0007701258210363105
2019-06-14,-0.00033428372016784625
2019-06-17,0.00025584254193548395
2019-06-18,-0.0031691992889763647
2019-06-19,0.00021324398122312283
2019-06-20,-0.0020486418872671637
2019-06-21,-0.0025991245059372716
2019-06-24,0.0051377399675010356
2019-06-25,0.0036367522183350476
2019-06-26,0.0032849949994329694
2019-06-27,-0.00622624994088228
2019-06-28,-0.005578792353633916
2019-07-01,0.00019126914575581192
2019-07-02,-0.0009433445325424687
2019-07-03,-0.004864379388114213
2019-07-05,0.002574173898061371
2019-07-08,0.0030013083282709593
2019-07-09,-0.0029955179005756146
2019-07-10,0.00223878876014381
2019-07-11,-0.0004952108527131783
2019-07-12,-0.005838972070393374
2019-07-15,0.0016577106562662505
2019-07-16,-0.0007217726227795192
2019-07-17,0.004048691572815534
2019-07-18,-0.004760984839895012
2019-07-19,0.0031023629333333334
2019-07-22,-0.0035145016661466454
2019-07-23,-0.0035970244656875834
2019-07-24,-0.002807963260843518
2019-07-25,0.0010179809587906622
2019-07-26,-0.0037761227809121837
2019-07-29,0.00010266377211024208
2019-07-30,0.005581699206486114
2019-07-31,0.00023621968094939168
2019-08-01,0.0001901022993502869
2019-08-02,0.005543644246850496
2019-08-05,0.003546230720469005
2019-08-06,-0.006092179633095587
2019-08-07,-0.002997492837116018
2019-08-08,-0.014821796246648793
2019-08-09,0.004583422471982275
2019-08-12,0.009032311154425631
2019-08-13,-0.011983900193977366
2019-08-14,0.008161780219003885
2019-08-15,-0.0047370578245848425
2019-08-16,-0.0049356368480761685
2019-08-19,-0.0023472268706879454
2019-08-20,0.00554645154362416
2019-08-21,-0.0018547879019740728
2019-08-22,-0.0005790358725911223
2019-08-23,0.01118689758345681
2019-08-26,-0.004763704992993583
2019-08-27,0.00048624744846009803
2019-08-28,-0.0020981632673105245
2019-08-29,-0.00723333161572145
2019-08-30,0.0027082230620671995
2019-09-03,0.0004306804458385225
2019-09-04,-0.005097912848605579
2019-09-05,-0.006752136786188578
2019-09-06,0.0035114422560933666
2019-09-09,-0.000673277617359309
2019-09-10,0.003477203015893415
2019-09-11,0.0007159656868588639
2019-09-12,6.994123049045096e-06
2019-09-13,0.0035977239519027196
2019-09-16,0.0031895683463186554
2019-09-17,-0.006027443508982937
2019-09-18,0.0016973083106171802
2019-09-19,2.3545597323227046e-05
2019-09-20,0.00926848201087508
2019-09-23,-0.006637965926935133
2019-09-24,0.0032169293339826197
2019-09-25,-0.007839135959056519
2019-09-26,0.0010524765333333333
2019-09-27,0.00011623741916225259
2019-09-30,-0.0031169909646971156
2019-10-01,0.004620892196687783
2019-10-02,-0.002051379962649586
2019-10-03,-0.0023434928588036003
2019-10-04,-0.005781683502716715
2019-10-07,0.0006894288873922193
2019-10-08,0.009662161360632401
2019-10-09,-0.006475007827666508
2019-10-10,-0.008204151808501836
2019-10-11,0.0006322012353877447
2019-10-14,-6.733038293524969e-05
2019-10-15,-0.00030568248983295007
2019-10-16,0.0034965903359064233
2019-10-17,-0.0021640078237896406
2019-10-18,0.0028939075975494754
2019-10-21,-0.005324238490971761
2019-10-22,0.0009800512638790456
2019-10-23,0.002404457831325301
2019-10-24,-0.005477275706214689
2019-10-25,-0.0014023211299945917
2019-10-28,-0.001351565243814572
2019-10-29,-0.002919346163866641
2019-10-30,-0.004777456798531072
2019-10-31,0.0012433561602114935
2019-11-01,-0.004217899706607254
2019-11-04,0.0020191208652507848
2019-11-05,0.003036579913002283
2019-11-06,-0.00110754567700174
2019-11-07,-0.001573047389437814
2019-11-08,0.00013370686289729977
2019-11-11,-0.0021950473300894084
2019-11-12,-0.004207158082937842
2019-11-13,-0.005352784184555375
2019-11-14,-0.004926190522373647
2019-11-15,-0.0013712590430171078
2019-11-18,-0.0044774105473965285
2019-11-19,-0.0020879616129315863
2019-11-20,-0.0040608241783678545
2019-11-21,0.007005053348206683
2019-11-22,-0.002937468740846744
2019-11-25,-0.004891491548083025
2019-11-26,-0.001860591853275401
2019-11-27,0.0019172054395585674
2019-11-29,0.008169493067934245
2019-12-02,0.004479132894970328
2019-12-03,0.0010658547765520785
2019-12-04,-0.0030476523977112212
2019-12-05,-0.0007940614274291103
2019-12-06,-0.005742829470198676
2019-12-09,0.001542829427690427
2019-12-10,0.0001437314394046119
2019-12-11,-0.0011403922779906854
2019-12-12,-0.00033061447540588384
2019-12-13,0.001391628491068005
2019-12-16,-0.0026834790558255767
2019-12-17,-0.00011717527634016989
2019-12-18,-0.002091908204384268
2019-12-19,-0.0018317330865771152
2019-12-20,-0.00021452368114252465
2019-12-23,0.0005605534281634093
2019-12-24,-0.00027180066204697767
2019-12-26,0.0010280864181188023
2019-12-27,0.0013446959987412116
2019-12-30,0.009193449777777779
2019-12-31,0.00035457322143195866
2020-01-02,0.009062346493287557
2020-01-03,4.569982334213293e-05
2020-01-06,0.005270731363565772
2020-01-07,0.004173846775216412
2020-01-08,0.00501386615030484
2020-01-09,0.002456770529838349
2020-01-10,0.0029760077405525565
2020-01-13,-0.002441953898062877
2020-01-14,-0.0005961885826586328
2020-01-15,-0.0001782232786532265
2020-01-16,-0.0019961400895856666
2020-01-17,-0.00190338901141671
2020-01-21,0.0055355068844984805
2020-01-22,-0.0030177502447461166
2020-01-23,-0.0025216327111922446
2020-01-24,0.0016203383250193775
2020-01-27,0.003445363745362454
2020-01-28,-0.002788255728029802
2020-01-29,-0.003196853452079023
2020-01-30,-0.002162023731410329
2020-01-31,0.009159008944086285
2020-02-03,-0.007039323374958731
2020-02-04,-0.005802584802621314
2020-02-05,-0.0018616672267334966
2020-02-06,-0.0027861135205732033
2020-02-07,0.0028977363957881194
2020-02-10,-0.002293866610339547
2020-02-11,-0.0019674397682406582
2020-02-12,-0.003784849016204411
2020-02-13,-0.0004159520032860185
2020-02-14,-0.00018840445803729893
2020-02-18,0.00010568406391847337
2020-02-19,-0.0008692619322207026
2020-02-20,0.004870802387267905
2020-02-21,0.003834734478975312
2020-02-24,0.013609500792593501
2020-02-25,0.013024034435250804
2020-02-26,0.0035588439076032394
2020-02-27,0.013793679453172825
2020-02-28,-0.000986439544650752
2020-03-02,-0.020134352900279255
2020-03-03,0.018497199718322657
2020-03-04,-0.024321231140999947
2020-03-05,0.012417364510664653
2020-03-06,0.003800319498350623
2020-03-09,0.019830792254052015
2020-03-10,-0.02867643969091594
2020-03-11,0.024378468638272626
2020-03-12,0.023787841526341807
2020-03-13,-0.05512898691422269
2020-03-16,0.04060511351299914
2020-03-17,-0.03439988172818818
2020-03-18,0.01444193548212936
2020-03-19,-6.056259979334011e-06
2020-03-20,0.01585927904557801
2020-03-23,0.0021767178389113864
2020-03-24,-0.0532559343361624
2020-03-25,0.0035256761292873397
2020-03-26,-0.012737047529994015
2020-03-27,0.01840910797084187
2020-03-30,-0.008331327201531744
2020-03-31,0.018497448502399105
2020-04-01,0.012372275446301175
2020-04-02,-0.011491615390113796
2020-04-03,-0.0002185403987538942
2020-04-06,-0.03979677325170068
2020-04-07,0.007452998924268503
2020-04-08,-0.017193658936420553
2020-04-09,0.000521876185894922
2020-04-13,0.016900083370641892
2020-04-14,-0.00929760630596416
2020-04-15,0.018406127503337782
2020-04-16,-0.0054094262824920915
2020-04-17,-0.012971128257321524
2020-04-20,0.009737719013218786
2020-04-21,0.012888412932837337
2020-04-22,-0.005066788834583617
2020-04-23,0.004825275886778196
2020-04-24,-0.0074891809827300915
2020-04-27,-0.00231572994869959
2020-04-28,0.0012358131279128944
2020-04-29,-0.004082267599077843
2020-04-30,0.011939421925063753
2020-05-01,0.012228172152418346
2020-05-04,-0.0008141270772377357
2020-05-05,-0.004165745438362262
2020-05-06,0.001482538837534015
2020-05-07,-0.0024835459637239897
2020-05-08,-0.00020940514101105978
2020-05-11,-0.0004884706725442017
2020-05-12,0.00922728380587992
2020-05-13,0.0009313212344362574
2020-05-14,-0.014836384419587605
2020-05-15,-0.0010599903602589362
2020-05-18,-0.008109334276091451
2020-05-19,0.007986787831380135
2020-05-20,0.0068880527405417915
2020-05-21,0.003951280818869604
2020-05-22,0.0031556811258972566
2020-05-26,-0.0019063451760241747
2020-05-27,-0.004008135513029719
2020-05-28,0.0009841493274614914
2020-05-29,-0.010542240230357876
2020-06-01,0.00420508939387941
2020-06-02,0.0031778537993446716
2020-06-03,0.005312921902856893
2020-06-04,0.013038886684976096
